clang_time,opt_time,llc_time,bin_size,opt,iteration,grammar_name,data_structure
3.0287030678199995,0.4625,0.4603466666666666,57761.0,-O3,10,ex9,sortedlist
3.0581696161799994,0.49459333333333333,0.47412,57857.0,-O3 -ffast-math,10,ex9,sortedlist
2.3965222169200007,0.016153333333333336,0.05142,77102.0,-O0,11,ex9,array
3.0252894216599997,0.38082,0.47378,54870.0,-O1,11,ex9,array
3.3777482249199995,0.6822733333333333,0.6656533333333333,61246.0,-O2,11,ex9,array
3.4289025408,0.7602333333333333,0.8024733333333334,71022.0,-O3,11,ex9,array
3.5546939423199997,0.7586466666666667,0.7469666666666667,71118.0,-O3 -ffast-math,11,ex9,array
2.5480919915600007,0.02498,0.07276666666666666,126268.0,-O0,11,ex9,sortedlist
3.2205937844800006,0.4231666666666667,0.6524466666666666,64801.0,-O1,11,ex9,sortedlist
3.4330192631599994,0.5309733333333333,0.5420666666666667,62609.0,-O2,11,ex9,sortedlist
3.3759136726600003,0.54472,0.5433933333333333,64549.0,-O3,11,ex9,sortedlist
3.3321478638799995,0.5709266666666667,0.5978533333333333,64645.0,-O3 -ffast-math,11,ex9,sortedlist
0.2892404905999999,0.0012,0.005573333333333333,6094.0,-O0,4,ex6,array
0.31170986476,0.016513333333333335,0.02688,4310.0,-O1,4,ex6,array
0.32161143534000014,0.023046666666666667,0.0278,4210.0,-O2,4,ex6,array
0.33314005882,0.02612666666666667,0.031906666666666667,4802.0,-O3,4,ex6,array
0.34095501888,0.02712,0.03062666666666667,4898.0,-O3 -ffast-math,4,ex6,array
0.29797658488,0.0013199999999999998,0.005306666666666667,6484.0,-O0,4,ex6,sortedlist
0.32569856352000004,0.018086666666666664,0.02812,4478.0,-O1,4,ex6,sortedlist
0.3260220048999999,0.02264,0.02655333333333333,4394.0,-O2,4,ex6,sortedlist
0.3260879615,0.028526666666666665,0.029759999999999998,4522.0,-O3,4,ex6,sortedlist
0.3290369706199999,0.025,0.02912666666666667,4618.0,-O3 -ffast-math,4,ex6,sortedlist
0.29286942011999995,0.00152,0.0067,6862.0,-O0,5,ex6,array
0.33827376212,0.016933333333333335,0.02626,4614.0,-O1,5,ex6,array
0.34302819717999994,0.025906666666666668,0.03234666666666666,4434.0,-O2,5,ex6,array
0.33671400570000004,0.027826666666666666,0.03168666666666667,5170.0,-O3,5,ex6,array
0.3287563515,0.025313333333333334,0.03326,5266.0,-O3 -ffast-math,5,ex6,array
0.2807151114600001,0.0013933333333333332,0.006413333333333334,7300.0,-O0,5,ex6,sortedlist
0.3181108239799999,0.01892,0.031926666666666666,4894.0,-O1,5,ex6,sortedlist
0.33004781974,0.025013333333333332,0.032953333333333334,4714.0,-O2,5,ex6,sortedlist
0.33006307878,0.029353333333333335,0.034159999999999996,4954.0,-O3,5,ex6,sortedlist
0.3364896809000001,0.02987333333333333,0.030426666666666664,5050.0,-O3 -ffast-math,5,ex6,sortedlist
0.28256936810000005,0.00154,0.006446666666666667,7630.0,-O0,6,ex6,array
0.31918141946000006,0.01899333333333333,0.029966666666666666,4902.0,-O1,6,ex6,array
0.32695751988,0.02796,0.03476,4674.0,-O2,6,ex6,array
0.33893907850000005,0.03264,0.034826666666666665,5570.0,-O3,6,ex6,array
0.33282139368,0.030933333333333334,0.03586,5666.0,-O3 -ffast-math,6,ex6,array
0.27962249376,0.0016333333333333334,0.00634,8116.0,-O0,6,ex6,sortedlist
0.3180742047000001,0.021926666666666667,0.03414,5342.0,-O1,6,ex6,sortedlist
0.33073784956,0.030133333333333335,0.03410666666666666,5082.0,-O2,6,ex6,sortedlist
0.34223726884,0.0328,0.03511333333333333,5370.0,-O3,6,ex6,sortedlist
0.3410793595400002,0.031740000000000004,0.036000000000000004,5466.0,-O3 -ffast-math,6,ex6,sortedlist
0.28414940172,0.0016333333333333334,0.006886666666666667,8398.0,-O0,7,ex6,array
0.3209702541000001,0.02238,0.03202,5190.0,-O1,7,ex6,array
0.33457033556000004,0.030326666666666665,0.03624,4914.0,-O2,7,ex6,array
0.34117387982,0.03248666666666667,0.03860666666666667,5954.0,-O3,7,ex6,array
0.33213351828,0.03559333333333334,0.03719333333333333,6050.0,-O3 -ffast-math,7,ex6,array
0.2865292528400001,0.0018133333333333332,0.006573333333333333,8932.0,-O0,7,ex6,sortedlist
0.3235841363800001,0.025826666666666664,0.036906666666666664,5774.0,-O1,7,ex6,sortedlist
0.33626333742,0.03679333333333334,0.03873333333333333,5594.0,-O2,7,ex6,sortedlist
0.3444876328400001,0.036333333333333336,0.0355,5770.0,-O3,7,ex6,sortedlist
0.34459134180000006,0.03808666666666667,0.04003333333333334,5866.0,-O3 -ffast-math,7,ex6,sortedlist
0.28168157146,0.0017733333333333331,0.006933333333333334,9166.0,-O0,8,ex6,array
0.3237000319799999,0.022019999999999998,0.035353333333333334,5558.0,-O1,8,ex6,array
0.33394147652,0.029386666666666665,0.036333333333333336,5122.0,-O2,8,ex6,array
0.34608337223999996,0.03519333333333333,0.04224666666666666,6338.0,-O3,8,ex6,array
0.33933098625999997,0.03784666666666667,0.04068666666666666,6434.0,-O3 -ffast-math,8,ex6,array
0.28490521928,0.0020266666666666666,0.007213333333333334,9748.0,-O0,8,ex6,sortedlist
0.32880645772000006,0.025286666666666666,0.045906666666666665,6206.0,-O1,8,ex6,sortedlist
0.34516994226000003,0.03748666666666667,0.04408,5946.0,-O2,8,ex6,sortedlist
0.3570369307400001,0.04075333333333333,0.04294666666666667,6154.0,-O3,8,ex6,sortedlist
0.33980185521999995,0.04156,0.04242666666666666,6250.0,-O3 -ffast-math,8,ex6,sortedlist
0.294874077,0.002173333333333333,0.00804,9934.0,-O0,9,ex6,array
0.32635544378,0.02448,0.04457333333333333,5846.0,-O1,9,ex6,array
0.3384148182799999,0.03586666666666667,0.0421,5458.0,-O2,9,ex6,array
0.35077052128000014,0.0402,0.046913333333333335,6722.0,-O3,9,ex6,array
0.35576082298,0.03833333333333333,0.04499333333333334,6818.0,-O3 -ffast-math,9,ex6,array
0.28851421958,0.002106666666666667,0.007553333333333333,10564.0,-O0,9,ex6,sortedlist
0.34743610022000004,0.029506666666666667,0.04739333333333333,6606.0,-O1,9,ex6,sortedlist
0.35642365624,0.03938,0.04364,6330.0,-O2,9,ex6,sortedlist
0.36880900942000006,0.04026,0.044533333333333334,6554.0,-O3,9,ex6,sortedlist
0.35739234494,0.04124666666666667,0.04872666666666667,6650.0,-O3 -ffast-math,9,ex6,sortedlist
0.30084535642,0.0022,0.00892,10702.0,-O0,10,ex6,array
0.33405660116,0.0253,0.046573333333333335,6230.0,-O1,10,ex6,array
0.3464692929600001,0.03486,0.04341333333333333,5730.0,-O2,10,ex6,array
0.3673251532199998,0.041986666666666665,0.046939999999999996,7138.0,-O3,10,ex6,array
0.3620019824400002,0.037906666666666665,0.04559333333333333,7234.0,-O3 -ffast-math,10,ex6,array
0.28932545942,0.00212,0.008266666666666667,11380.0,-O0,10,ex6,sortedlist
0.36256654900000007,0.029826666666666668,0.0512,6958.0,-O1,10,ex6,sortedlist
0.35089357060000004,0.03973333333333333,0.04888,6698.0,-O2,10,ex6,sortedlist
0.35250109481999997,0.04514666666666667,0.046213333333333335,6954.0,-O3,10,ex6,sortedlist
0.3657408936,0.044239999999999995,0.0523,7050.0,-O3 -ffast-math,10,ex6,sortedlist
0.27997965462000013,0.0022266666666666667,0.00936,11486.0,-O0,11,ex6,array
0.33827591593999995,0.02574,0.049326666666666664,6518.0,-O1,11,ex6,array
0.34419173564,0.036039999999999996,0.04958666666666667,5954.0,-O2,11,ex6,array
0.36387071398,0.04456,0.05139333333333333,7538.0,-O3,11,ex6,array
0.36808998374000007,0.04416666666666667,0.052059999999999995,7634.0,-O3 -ffast-math,11,ex6,array
0.28910170048,0.002213333333333333,0.009086666666666667,12196.0,-O0,11,ex6,sortedlist
0.32784791280000003,0.032113333333333334,0.0513,7310.0,-O1,11,ex6,sortedlist
0.3524894807,0.044213333333333334,0.05386,7066.0,-O2,11,ex6,sortedlist
0.3552618023400001,0.04817333333333333,0.05668,7226.0,-O3,11,ex6,sortedlist
0.35247715146,0.041653333333333334,0.0504,7322.0,-O3 -ffast-math,11,ex6,sortedlist
0.94403088462,0.004546666666666667,0.017306666666666668,21766.0,-O0,4,ex7,array
1.1001764747,0.06399333333333333,0.11074,13354.0,-O1,4,ex7,array
1.16351182874,0.1289,0.12236666666666668,13918.0,-O2,4,ex7,array
1.16855053388,0.13276000000000002,0.14562,16834.0,-O3,4,ex7,array
1.13336445978,0.13222,0.13861333333333334,16930.0,-O3 -ffast-math,4,ex7,array
0.9527992873,0.005853333333333334,0.018733333333333334,29961.0,-O0,4,ex7,sortedlist
1.0938218919999998,0.08112,0.12388,14894.0,-O1,4,ex7,sortedlist
1.1619457614600002,0.12228,0.12834666666666666,14450.0,-O2,4,ex7,sortedlist
1.1634090932399999,0.12031333333333333,0.13576,15250.0,-O3,4,ex7,sortedlist
1.1615236760799998,0.12032666666666667,0.13156666666666667,15346.0,-O3 -ffast-math,4,ex7,sortedlist
1.1232011149199999,0.008066666666666666,0.028606666666666666,41438.0,-O0,5,ex7,array
1.3909965920599998,0.1236,0.19524666666666668,23530.0,-O1,5,ex7,array
1.4733724546199998,0.21777333333333332,0.2222,24806.0,-O2,5,ex7,array
1.5209904267799994,0.24892666666666668,0.261,28478.0,-O3,5,ex7,array
1.4846019231199998,0.23516,0.25226666666666664,28574.0,-O3 -ffast-math,5,ex7,array
1.15872440566,0.010566666666666667,0.0327,57681.0,-O0,5,ex7,sortedlist
1.42771850952,0.14874666666666667,0.22937333333333332,26482.0,-O1,5,ex7,sortedlist
1.5490920987400003,0.22918,0.22909333333333332,26218.0,-O2,5,ex7,sortedlist
1.52565208888,0.22032666666666667,0.22409333333333334,27886.0,-O3,5,ex7,sortedlist
1.5440795610799998,0.22709333333333334,0.24467999999999998,27982.0,-O3 -ffast-math,5,ex7,sortedlist
1.3483063916399995,0.015080000000000001,0.04073333333333333,70630.0,-O0,6,ex7,array
1.75383526036,0.21542666666666666,0.34068666666666664,40302.0,-O1,6,ex7,array
1.90468722522,0.37984666666666667,0.3980666666666667,42766.0,-O2,6,ex7,array
1.9388602041599992,0.4220933333333334,0.40902666666666665,48262.0,-O3,6,ex7,array
1.95135836784,0.38652000000000003,0.40961333333333333,48358.0,-O3 -ffast-math,6,ex7,array
1.425059854,0.0196,0.04762,98809.0,-O0,6,ex7,sortedlist
1.81249083458,0.25481333333333334,0.3781933333333333,44782.0,-O1,6,ex7,sortedlist
1.9629352578599997,0.4080333333333333,0.41352,44562.0,-O2,6,ex7,sortedlist
1.9550143896199998,0.38162666666666667,0.4106066666666667,47266.0,-O3,6,ex7,sortedlist
1.9627697863999998,0.3862133333333333,0.3968133333333333,47362.0,-O3 -ffast-math,6,ex7,sortedlist
1.6192546396599996,0.023786666666666668,0.06749333333333334,125246.0,-O0,7,ex7,array
2.20719894734,0.3539066666666667,0.5775333333333333,67914.0,-O1,7,ex7,array
2.4978177285000007,0.6757266666666666,0.7581133333333334,73818.0,-O2,7,ex7,array
2.60053034496,0.7250333333333334,0.7612266666666667,82082.0,-O3,7,ex7,array
2.5787462843999998,0.6989933333333334,0.7471599999999999,82178.0,-O3 -ffast-math,7,ex7,array
1.6827441622800001,0.03264666666666667,0.08208,173121.0,-O0,7,ex7,sortedlist
2.3719001462000007,0.43810000000000004,0.7283666666666666,75818.0,-O1,7,ex7,sortedlist
2.6566297446,0.6956600000000001,0.7385933333333334,74402.0,-O2,7,ex7,sortedlist
2.7208320289200003,0.7183266666666667,0.72634,80194.0,-O3,7,ex7,sortedlist
2.8548553620000003,0.7357533333333334,0.7239866666666667,80290.0,-O3 -ffast-math,7,ex7,sortedlist
1.9395039074000002,0.049953333333333336,0.10958,201846.0,-O0,8,ex7,array
2.9368921089800013,0.63578,1.0481666666666667,109758.0,-O1,8,ex7,array
3.560473137539999,1.1757466666666665,1.2370666666666668,121994.0,-O2,8,ex7,array
3.364388579320001,1.1530333333333334,1.2608866666666667,133730.0,-O3,8,ex7,array
3.5262298917600003,1.21468,1.25274,133826.0,-O3 -ffast-math,8,ex7,array
2.0658283615800004,0.06136666666666667,0.14079333333333333,277369.0,-O0,8,ex7,sortedlist
3.19200371798,0.70176,1.1769666666666665,122238.0,-O1,8,ex7,sortedlist
3.560716233060001,1.10454,1.1484333333333334,120970.0,-O2,8,ex7,sortedlist
3.4687689236400003,0.9831333333333333,1.0853333333333335,129338.0,-O3,8,ex7,sortedlist
3.44493817906,1.0552933333333334,1.1463333333333334,129434.0,-O3 -ffast-math,8,ex7,sortedlist
2.2094935353,0.06973333333333334,0.15362666666666666,344142.0,-O0,9,ex7,array
3.5455844263999996,0.8962,1.6254266666666666,178822.0,-O1,9,ex7,array
4.4511221359399995,1.9117400000000002,2.0464866666666666,209778.0,-O2,9,ex7,array
4.63926105208,1.8208666666666666,2.1151866666666668,226990.0,-O3,9,ex7,array
4.450180349999999,1.9321,2.178193333333333,227086.0,-O3 -ffast-math,9,ex7,array
2.33308203516,0.10635333333333333,0.21181999999999998,462873.0,-O0,9,ex7,sortedlist
4.071359740999999,1.2284933333333332,2.03498,199766.0,-O1,9,ex7,sortedlist
4.97625893244,1.9330066666666668,2.10068,196086.0,-O2,9,ex7,sortedlist
5.036013245300001,1.7676333333333332,1.80376,209818.0,-O3,9,ex7,sortedlist
4.890760415900001,1.7895,1.8749933333333333,209914.0,-O3 -ffast-math,9,ex7,sortedlist
2.53284270242,0.11580666666666667,0.2392,537790.0,-O0,10,ex7,array
4.668438021840001,1.4203666666666668,2.7731066666666666,291882.0,-O1,10,ex7,array
5.9039905533,3.0278,3.1480200000000003,334218.0,-O2,10,ex7,array
6.38244889474,3.1021799999999997,3.40848,356982.0,-O3,10,ex7,array
6.547528037820004,3.0682066666666667,3.3194933333333334,357078.0,-O3 -ffast-math,10,ex7,array
2.8774597995400004,0.18550000000000003,0.37123333333333336,715785.0,-O0,10,ex7,sortedlist
5.472607674959999,1.7775733333333332,3.1184866666666666,312010.0,-O1,10,ex7,sortedlist
6.863440166360004,2.9410466666666664,3.0871133333333334,312954.0,-O2,10,ex7,sortedlist
7.23230098356,2.92468,3.183473333333333,332774.0,-O3,10,ex7,sortedlist
7.071030731599999,2.9045,3.054466666666667,332870.0,-O3 -ffast-math,10,ex7,sortedlist
3.2365148764000016,0.24126,0.44811333333333336,897602.0,-O0,11,ex7,array
6.7629428787000005,2.328586666666667,4.662346666666666,486958.0,-O1,11,ex7,array
8.6564595491,4.45496,5.279493333333333,567019.0,-O2,11,ex7,array
8.995299513559997,4.549786666666666,5.478933333333333,603127.0,-O3,11,ex7,array
9.685413500099997,4.964813333333334,5.57372,603223.0,-O3 -ffast-math,11,ex7,array
3.3669796555999993,0.28382,0.5244866666666667,1166377.0,-O0,11,ex7,sortedlist
8.51380604472,2.9017666666666666,5.0599,496274.0,-O1,11,ex7,sortedlist
10.89378971098,4.797160000000001,5.141706666666667,519958.0,-O2,11,ex7,sortedlist
10.996838166900002,4.496513333333334,5.084813333333333,551834.0,-O3,11,ex7,sortedlist
10.508168731919996,4.432306666666666,4.908386666666667,551930.0,-O3 -ffast-math,11,ex7,sortedlist
1.5138316406400003,0.004433333333333333,0.019666666666666666,19446.0,-O0,4,ex8,array
1.7630978136800002,0.09190666666666666,0.12975333333333333,13970.0,-O1,4,ex8,array
1.8471805532200007,0.14043333333333333,0.14198666666666665,14838.0,-O2,4,ex8,array
1.7747733532999999,0.20645333333333332,0.19028666666666666,22594.0,-O3,4,ex8,array
1.7506025014400002,0.19712666666666667,0.19202,22690.0,-O3 -ffast-math,4,ex8,array
1.5130215553199997,0.005606666666666666,0.022953333333333333,25979.0,-O0,4,ex8,sortedlist
1.72357605372,0.10534666666666667,0.13744666666666666,14083.0,-O1,4,ex8,sortedlist
1.7823165678799997,0.13022,0.12232,13619.0,-O2,4,ex8,sortedlist
1.7686195742399997,0.13283999999999999,0.12071333333333333,13699.0,-O3,4,ex8,sortedlist
1.8063725171200005,0.13427333333333333,0.12200666666666667,13795.0,-O3 -ffast-math,4,ex8,sortedlist
1.8950968543999998,0.006913333333333333,0.023106666666666668,26950.0,-O0,5,ex8,array
2.1633073513,0.12157333333333334,0.17099333333333336,19126.0,-O1,5,ex8,array
2.26784025064,0.20272666666666667,0.19313333333333335,19958.0,-O2,5,ex8,array
2.304458414880001,0.2510266666666667,0.25950666666666666,25918.0,-O3,5,ex8,array
2.2807289845,0.24968666666666667,0.2523933333333333,26014.0,-O3 -ffast-math,5,ex8,array
1.9155804563999996,0.007486666666666667,0.02988666666666667,36539.0,-O0,5,ex8,sortedlist
2.2210460553200013,0.13648000000000002,0.18713333333333332,19998.0,-O1,5,ex8,sortedlist
2.30906718066,0.17907333333333333,0.18506666666666666,19242.0,-O2,5,ex8,sortedlist
2.299670547359999,0.17685333333333333,0.1713866666666667,19502.0,-O3,5,ex8,sortedlist
2.32803454298,0.17146,0.17426,19598.0,-O3 -ffast-math,5,ex8,sortedlist
2.3287533359400006,0.006893333333333333,0.029306666666666665,34550.0,-O0,6,ex8,array
2.6363210838000004,0.15437333333333333,0.23020666666666667,24410.0,-O1,6,ex8,array
2.7576918001,0.24489999999999998,0.25072666666666665,25730.0,-O2,6,ex8,array
2.8046385921799994,0.33814,0.33984,33654.0,-O3,6,ex8,array
2.8850201445600003,0.3529666666666667,0.34158000000000005,33750.0,-O3 -ffast-math,6,ex8,array
2.3840753640200005,0.01048,0.035546666666666664,47387.0,-O0,6,ex8,sortedlist
2.7159313776,0.16526,0.24214,25806.0,-O1,6,ex8,sortedlist
2.77186446948,0.22556,0.218,24914.0,-O2,6,ex8,sortedlist
2.98971596888,0.24921333333333334,0.23352,25074.0,-O3,6,ex8,sortedlist
2.87147796766,0.26033333333333336,0.24875999999999998,25170.0,-O3 -ffast-math,6,ex8,sortedlist
2.9210695646400002,0.010113333333333334,0.03675333333333333,42326.0,-O0,7,ex8,array
3.39822328048,0.20515999999999998,0.28628,29546.0,-O1,7,ex8,array
3.477441151519999,0.3125,0.33584,30786.0,-O2,7,ex8,array
3.3480041838,0.4048933333333334,0.40680666666666665,39306.0,-O3,7,ex8,array
3.4838502783400003,0.39698666666666665,0.4183266666666666,39402.0,-O3 -ffast-math,7,ex8,array
2.8886217408199992,0.01166,0.04466,58187.0,-O0,7,ex8,sortedlist
3.3236604142200004,0.21918,0.3109133333333334,31598.0,-O1,7,ex8,sortedlist
3.3134338736399993,0.2848,0.28974,30634.0,-O2,7,ex8,sortedlist
3.2630051901599995,0.2844333333333333,0.28958666666666666,30907.0,-O3,7,ex8,sortedlist
3.2690555633000002,0.2822733333333333,0.28273333333333334,31003.0,-O3 -ffast-math,7,ex8,sortedlist
3.0457255127200007,0.011793333333333333,0.04277333333333333,49958.0,-O0,8,ex8,array
3.519127512519999,0.22576666666666664,0.31381333333333333,35282.0,-O1,8,ex8,array
3.694327721980001,0.3510666666666667,0.3592,36542.0,-O2,8,ex8,array
3.7494869935199997,0.46664666666666665,0.47679333333333335,48070.0,-O3,8,ex8,array
3.6610511407599997,0.46268,0.4816333333333333,48166.0,-O3 -ffast-math,8,ex8,array
2.9763818665200006,0.014433333333333333,0.054560000000000004,69051.0,-O0,8,ex8,sortedlist
3.5139717693200008,0.2628666666666667,0.3624,37427.0,-O1,8,ex8,sortedlist
3.6282018414999992,0.3473866666666667,0.33442,35995.0,-O2,8,ex8,sortedlist
3.7405636530599993,0.36608666666666667,0.38415999999999995,36511.0,-O3,8,ex8,sortedlist
3.6545064790399993,0.33758,0.32924000000000003,36607.0,-O3 -ffast-math,8,ex8,sortedlist
3.3757973527399994,0.0139,0.046593333333333334,57606.0,-O0,9,ex8,array
3.9532575960399985,0.27074666666666664,0.35339333333333334,40250.0,-O1,9,ex8,array
4.1510088753800005,0.42236666666666667,0.4136533333333333,42326.0,-O2,9,ex8,array
4.227924827000001,0.5549533333333334,0.53354,54238.0,-O3,9,ex8,array
4.17010525274,0.5813866666666667,0.5609866666666666,54334.0,-O3 -ffast-math,9,ex8,array
3.4866656549400004,0.015513333333333332,0.061573333333333334,79963.0,-O0,9,ex8,sortedlist
4.20342103844,0.31346,0.42488666666666663,43379.0,-O1,9,ex8,sortedlist
4.31788675722,0.3994066666666667,0.3917933333333333,41803.0,-O2,9,ex8,sortedlist
4.2753028656600005,0.41250666666666663,0.3924933333333333,42439.0,-O3,9,ex8,sortedlist
4.2950506893,0.37753333333333333,0.38702,42535.0,-O3 -ffast-math,9,ex8,sortedlist
3.7651028687599997,0.01482,0.05338,65254.0,-O0,10,ex8,array
4.57715665154,0.31509333333333334,0.45513333333333333,46070.0,-O1,10,ex8,array
4.7495496064600005,0.4694266666666667,0.48074,48035.0,-O2,10,ex8,array
4.72775857998,0.7063066666666666,0.6401866666666667,64710.0,-O3,10,ex8,array
4.720805795340001,0.6229666666666667,0.63202,64806.0,-O3 -ffast-math,10,ex8,array
4.012520788940002,0.020253333333333335,0.06131333333333333,90811.0,-O0,10,ex8,sortedlist
4.593204467900001,0.3230733333333333,0.43806666666666666,49406.0,-O1,10,ex8,sortedlist
4.620344598060002,0.4269266666666667,0.4179066666666667,47582.0,-O2,10,ex8,sortedlist
4.60316054326,0.4062133333333333,0.42565333333333333,48563.0,-O3,10,ex8,sortedlist
4.6109965118,0.40475999999999995,0.42916000000000004,48659.0,-O3 -ffast-math,10,ex8,sortedlist
4.05366695956,0.015566666666666668,0.06364,72902.0,-O0,11,ex8,array
4.72290914472,0.39308000000000004,0.5075466666666667,51398.0,-O1,11,ex8,array
4.9300303024200005,0.5809666666666666,0.54886,54250.0,-O2,11,ex8,array
